Name,SMILES,Cation_SMILES,Anion_SMILES,Reduction Potential (V),Oxidation Potential (V),ECW (V)
"1-ethyl-3-methyl-1H-imidazolium 1,1,2,2-tetrafluoroethane-1-sulfonate",CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)C(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)C(F)F,-1.364969279999914,1.978180000003849,3.3431492800037628
1-ethyl-3-methylimidazolium trifluoromethanesulfonate,CCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,-1.364969279999914,2.288967200001534,3.653936480001448
1-ethyl-3-methylimidazolium hydrogen sulfate,CCn1cc[n+](C)c1.O=S(=O)([O-])O,CCn1cc[n+](C)c1,O=S(=O)([O-])O,-1.364969279999914,0.8855396800004742,2.2505089600003885
"1-ethyl-3-methylimidazolium 2,2,3,3,4,4,5,5-octafluoropentyl sulfate",CCn1cc[n+](C)c1.O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,CCn1cc[n+](C)c1,O=S(=O)([O-])OCC(F)(F)C(F)(F)C(F)(F)C(F)F,-1.364969279999914,0.57538351999934,1.940352799999254
1-ethyl-3-methylimidazolium perfluorobutylsulfinate,CCn1cc[n+](C)c1.O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1,O=S([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-1.364969279999914,-0.1359318399985936,1.2290374400013204
1-ethyl-3-methylimidazolium trifluoromethanesulfinate,CCn1cc[n+](C)c1.O=S([O-])C(F)(F)F,CCn1cc[n+](C)c1,O=S([O-])C(F)(F)F,-1.364969279999914,-0.3067206400003126,1.0582486399996014
1-ethyl-3-methylimidazolium nitrate,CCn1cc[n+](C)c1.O=[N+]([O-])[O-],CCn1cc[n+](C)c1,O=[N+]([O-])[O-],-1.364969279999914,0.1507779199998911,1.5157471999998051
1-ethyl-3-methylimidazolium chloride,CCn1cc[n+](C)c1.[Cl-],CCn1cc[n+](C)c1,[Cl-],-1.364969279999914,-0.7622934400004309,0.6026758399994832
"1-ethyl-2,3-dimethylimidazolium tetrafluoroborate",CCn1cc[n+](C)c1C.F[B-](F)(F)F,CCn1cc[n+](C)c1C,F[B-](F)(F)F,-1.612271680000177,3.808310239999682,5.420581919999859
"1-ethyl-2,3-dimethylimidazolium benzoate",CCn1cc[n+](C)c1C.O=C([O-])c1ccccc1,CCn1cc[n+](C)c1C,O=C([O-])c1ccccc1,-1.612271680000177,0.1788319999995647,1.7911036799997417
"1-ethyl-2,3-dimethylimidazolium bis[(pentafluoroethyl)sulfonyl]imide",CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-1.612271680000177,2.53439280000035,4.146664480000527
"1-ethyl-2,3-dimethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CCn1cc[n+](C)c1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](C)c1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.612271680000177,2.363283040000678,3.975554720000855
"1-ethyl-3-ethylimidazolium_x000D_
hydrogen phthalate",CCn1cc[n+](CC)c1.O=C([O-])c1ccccc1C(=O)O,CCn1cc[n+](CC)c1,O=C([O-])c1ccccc1C(=O)O,-1.363016319999897,0.1067655999975248,1.4697819199974218
"1,3-diethylimidazolium bis[(trifluoromethyl)sulfonyl]imide",CCn1cc[n+](CC)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[n+](CC)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.363016319999897,2.363283040000678,3.726299360000575
"1,3-diethylimidazolium trifluoromethanesulfonate",CCn1cc[n+](CC)c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[n+](CC)c1,O=S(=O)([O-])C(F)(F)F,-1.363016319999897,2.288967200001534,3.651983520001431
"1-amino-3-ethyl-1,2,3-triazolium nitrate",CCn1cc[n+](N)n1.O=[N+]([O-])[O-],CCn1cc[n+](N)n1,O=[N+]([O-])[O-],-0.1337884800006037,0.1507779199998911,0.2845664000004948
1-ethylimidazolium  L-lactate,CCn1cc[nH+]c1.C[C@H](O)C(=O)[O-],CCn1cc[nH+]c1,C[C@H](O)C(=O)[O-],-1.178347360000444,-0.1697931200006142,1.0085542399998297
1-ethylimidazolium bis[(trifluoromethyl)sulfonyl]imide,CCn1cc[nH+]c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,CCn1cc[nH+]c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.178347360000444,2.363283040000678,3.5416304000011216
1-ethylimidazolium trifluoromethanesulfonate,CCn1cc[nH+]c1.O=S(=O)([O-])C(F)(F)F,CCn1cc[nH+]c1,O=S(=O)([O-])C(F)(F)F,-1.178347360000444,2.288967200001534,3.467314560001978
1-ethylimidazolium nitrate,CCn1cc[nH+]c1.O=[N+]([O-])[O-],CCn1cc[nH+]c1,O=[N+]([O-])[O-],-1.178347360000444,0.1507779199998911,1.329125280000335
1-ethylimidazolium chloride,CCn1cc[nH+]c1.[Cl-],CCn1cc[nH+]c1,[Cl-],-1.178347360000444,-0.7622934400004309,0.41605392000001307
1-ethylimidazolium perchlorate,CCn1cc[nH+]c1.[O-][Cl+3]([O-])([O-])[O-],CCn1cc[nH+]c1,[O-][Cl+3]([O-])([O-])[O-],-1.178347360000444,1.516808159998581,2.695155519999025
1-ethyl-2-methylimidazolium trifluoromethanesulfonate,CCn1cc[nH+]c1C.O=S(=O)([O-])C(F)(F)F,CCn1cc[nH+]c1C,O=S(=O)([O-])C(F)(F)F,-1.503482559999011,2.288967200001534,3.7924497600005447
1-ethyl-2-methylimidazolium nitrate,CCn1cc[nH+]c1C.O=[N+]([O-])[O-],CCn1cc[nH+]c1C,O=[N+]([O-])[O-],-1.503482559999011,0.1507779199998911,1.654260479998902
1-ethyl-2-methylimidazolium chloride,CCn1cc[nH+]c1C.[Cl-],CCn1cc[nH+]c1C,[Cl-],-1.503482559999011,-0.7622934400004309,0.7411891199985801
1-ethyl-2-methylimidazolium perchlorate,CCn1cc[nH+]c1C.[O-][Cl+3]([O-])([O-])[O-],CCn1cc[nH+]c1C,[O-][Cl+3]([O-])([O-])[O-],-1.503482559999011,1.516808159998581,3.020290719997592
"N,N,N',N'-tetramethylguanidine 2,2,2-trifluoroacetate",CN(C)C(=[NH2+])N(C)C.O=C([O-])C(F)(F)F,CN(C)C(=[NH2+])N(C)C,O=C([O-])C(F)(F)F,-1.899530880000057,0.8400558399996587,2.739586719999716
"1,1,3,3-tetramethylguanidinium formate",CN(C)C(=[NH2+])N(C)C.O=C[O-],CN(C)C(=[NH2+])N(C)C,O=C[O-],-1.899530880000057,-0.4839857600002149,1.4155451199998421
"1,1,3,3-tetramethylguanidinium trifluoromethanesulfonate",CN(C)C(=[NH2+])N(C)C.O=S(=O)([O-])C(F)(F)F,CN(C)C(=[NH2+])N(C)C,O=S(=O)([O-])C(F)(F)F,-1.899530880000057,2.288967200001534,4.188498080001591
"1,5-diamino-4-methyl-4,5-dihydro-1H-tetrazol-1-ium nitrate",CN1N=N[NH+](N)C1N.O=[N+]([O-])[O-],CN1N=N[NH+](N)C1N,O=[N+]([O-])[O-],-0.5465919999995461,0.1507779199998911,0.6973699199994372
L-phenylalanine methyl ester bis(perfluoroethylsulfonyl)imide,COC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COC(=O)[C@@H]([NH3+])Cc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-0.9262305599999676,2.53439280000035,3.4606233600003176
"methyl L-phenylalaninate, comp. with bis(trifluoromethylsulfonyl)imide",COC(=O)[C@@H]([NH3+])Cc1ccccc1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC(=O)[C@@H]([NH3+])Cc1ccccc1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.9262305599999676,2.363283040000678,3.2895136000006455
"(S)-2-(methoxycarbonyl)-1,1-dimethylpyrrolidin-1-ium methylsulfate",COC(=O)[C@@H]1CCC[N+]1(C)C.COS(=O)(=O)[O-],COC(=O)[C@@H]1CCC[N+]1(C)C,COS(=O)(=O)[O-],-1.917338720001172,0.8402543999994663,2.7575931200006383
"1,2,3-Trimethylimidazolium methyl carbonate",COC(=O)[O-].Cc1n(C)cc[n+]1C,Cc1n(C)cc[n+]1C,COC(=O)[O-],-1.518200479999578,2.577537439994702,4.09573791999428
methoxymethylenedimethylethylammonium tetrafluoroborate,COC=C(C)[NH+](C)C.F[B-](F)(F)F,COC=C(C)[NH+](C)C,F[B-](F)(F)F,-2.240121119999495,3.808310239999682,6.048431359999177
1-(3-methoxypropyl)-1-methylpiperidinium bis((trifluoromethyl)sulfonyl)imide,COCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCC[N+]1(C)CCCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-0.8042385600002859,2.363283040000678,3.167521600000964
1-(2-(2-methoxyethoxy)ethyl)-3-methylimidazolium hexafluorophosphate,COCCOCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,COCCOCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,0.2564880000014087,4.568990879999146,4.312502879997737
"N,N,N-trimethyl-N-(2-methoxyethyl)ammonium Methylsulfate",COCC[N+](C)(C)C.COS(=O)(=O)[O-],COCC[N+](C)(C)C,COS(=O)(=O)[O-],-2.046674719999319,0.8402543999994663,2.8869291199987854
"N,N,N-trimethyl-N-(2-methoxyethyl)ammonium Mesylate",COCC[N+](C)(C)C.CS(=O)(=O)[O-],COCC[N+](C)(C)C,CS(=O)(=O)[O-],-2.046674719999319,0.3353761600004503,2.3820508799997695
"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluorobutyl)borate",COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.046674719999319,2.562841280000574,4.609515999999893
"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluoropropyl)borate",COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.046674719999319,2.577537439994702,4.624212159994022
"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(perfluoroethyl)borate",COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)C(F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.046674719999319,2.634105280000003,4.680779999999322
"N, N, N-trimethyl-N-(2-methoxyethyl)ammonium trifluoromethyltrifluoroborate",COCC[N+](C)(C)C.F[B-](F)(F)C(F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)C(F)(F)F,-2.046674719999319,2.747997120001273,4.794671840000593
"2-methoxy-N,N,N-trimethylethan-1-aminium trifluoro(trifluoromethyl)borate",COCC[N+](C)(C)C.F[B-](F)(F)CC(F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)CC(F)(F)F,-2.046674719999319,2.197447359997895,4.244122079997214
"2-methoxy-N,N,N-trimethylethan-1-aminium tetrafluoroborate",COCC[N+](C)(C)C.F[B-](F)(F)F,COCC[N+](C)(C)C,F[B-](F)(F)F,-2.046674719999319,3.808310239999682,5.854984959999001
"2-methoxy-N,N,N-trimethylethan-1-aminium bis((trifluoromethyl)sulfonyl)amide",COCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.046674719999319,2.363283040000678,4.4099577599999975
1-(2-methoxyethyl)-1-methylpyrrolidinium tris(pentafluoroethyl)trifluorophosphate,COCC[N+]1(C)CCCC1.FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1,FC(F)(F)C(F)(F)[P-](F)(F)(F)(C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)F,-2.068943359999994,-4.44,-2.3710566400000066
N-methoxyethyl-N-methylpyrrolidinium pentafluoroethyltrifluoroborate,COCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.068943359999994,2.634105280000003,4.703048639999997
N-methoxyethyl-N-methylpyrrolidinium trifluoromethyltrifluoroborate,COCC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)F,COCC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)F,-2.068943359999994,2.747997120001273,4.816940480001267
1-(2-methoxyethyl)-1-methylpyrrolidinium tetrafluoroborate,COCC[N+]1(C)CCCC1.F[B-](F)(F)F,COCC[N+]1(C)CCCC1,F[B-](F)(F)F,-2.068943359999994,3.808310239999682,5.877253599999676
1-(2-methoxyethyl)-1-methylpyrrolidinium hexafluorophosphate,COCC[N+]1(C)CCCC1.F[P-](F)(F)(F)(F)F,COCC[N+]1(C)CCCC1,F[P-](F)(F)(F)(F)F,-2.068943359999994,4.568990879999146,6.63793423999914
1-(2-methoxyethyl)-1-methylpyrrolidinium bis(fluorosulfonyl)amide,COCC[N+]1(C)CCCC1.O=S(=O)(F)[N-]S(=O)(=O)F,COCC[N+]1(C)CCCC1,O=S(=O)(F)[N-]S(=O)(=O)F,-2.068943359999994,2.417090079999033,4.4860334399990265
methyl-N-(2-methoxyethyl)piperidinium (heptafluoro-n-propyl)trifluoroborate,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.207241760000252,2.577537439994702,4.784779199994954
methyl-N-(2-methoxyethyl)piperidinium pentafluoroethyltrifluoroborate,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.207241760000252,2.634105280000003,4.8413470400002545
methyl-N-(2-methoxyethyl)piperidinium trifluoromethyltrifluoroborate,COCC[N+]1(C)CCCCC1.F[B-](F)(F)C(F)(F)F,COCC[N+]1(C)CCCCC1,F[B-](F)(F)C(F)(F)F,-2.207241760000252,2.747997120001273,4.9552388800015255
N-methoxyethyl-N-methyloxazolidinium (nonafluoro-n-butyl)trifluoroborate,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.059559359998949,2.562841280000574,4.6224006399995226
N-methoxyethyl-N-methyloxazolidinium (heptafluoro-n-propyl)trifluoroborate,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)C(F)(F)F,-2.059559359998949,2.577537439994702,4.637096799993651
N-methoxyethyl-N-methyloxazolidinium pentafluoroethyltrifluoroborate,COCC[N+]1(C)CCOC1.F[B-](F)(F)C(F)(F)C(F)(F)F,COCC[N+]1(C)CCOC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.059559359998949,2.634105280000003,4.693664639998952
bis(2-methoxyethyl)ammonium Formate,COCC[NH2+]CCOC.O=C[O-],COCC[NH2+]CCOC,O=C[O-],-2.001944319999384,-0.4839857600002149,1.517958559999169
2-methoxyethylammonium nitrate,COCC[NH3+].O=[N+]([O-])[O-],COCC[NH3+],O=[N+]([O-])[O-],-1.082470080000385,0.1507779199998911,1.2332480000002761
"1-(2-Methoxyethyl)-2,3,5-trimethylpyrazolium bis(trifluoromethylsulfonyl)amide",COCC[n+]1c(C)cc(C)n1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCC[n+]1c(C)cc(C)n1C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.278388959998338,2.363283040000678,3.6416719999990157
1-(2-methoxyethyl)-3-methylimidazolium pentafluoroethyltrifluoroborate,COCCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,COCCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,-1.485761759998914,2.634105280000003,4.119867039998917
1-(2-methoxyethyl)-3-methylimidazolium trifluoromethyltrifluoroborate,COCCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)F,COCCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)F,-1.485761759998914,2.747997120001273,4.233758880000187
1-(2-methoxyethyl)-3-methyl-imidazolium hexafluorophosphate,COCCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,COCCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,-1.485761759998914,4.568990879999146,6.05475263999806
1-(2-methoxyethyl)-3-methylimidazolium bis((trifluoromethyl)sulfonyl)imide,COCCn1cc[n+](C)c1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COCCn1cc[n+](C)c1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.485761759998914,2.363283040000678,3.849044799999592
1-(2-methoxyethyl)-3-methylimidazolium trifluoromethanesulfonate,COCCn1cc[n+](C)c1.O=S(=O)([O-])C(F)(F)F,COCCn1cc[n+](C)c1,O=S(=O)([O-])C(F)(F)F,-1.485761759998914,2.288967200001534,3.7747289600004477
1-(2-methoxyethyl)-3-methylimidazolium chloride,COCCn1cc[n+](C)c1.[Cl-],COCCn1cc[n+](C)c1,[Cl-],-1.485761759998914,-0.7622934400004309,0.723468319998483
trimethyl-methoxymethylammonium tetrafluoroborate,COC[N+](C)(C)C.F[B-](F)(F)F,COC[N+](C)(C)C,F[B-](F)(F)F,-1.954268160000393,3.808310239999682,5.762578400000075
trimethyl-methoxymethylammonium bis((trifluoromethyl)sulfonyl)imide,COC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC[N+](C)(C)C,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-1.954268160000393,2.363283040000678,4.317551200001071
N-methoxymethyl-N-methylpyrrolidinium pentafluoroethyltrifluoroborate,COC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)C(F)(F)F,COC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)C(F)(F)F,-2.05672784000084,2.634105280000003,4.690833120000843
N-methoxymethyl-N-methylpyrrolidinium trifluoromethyltrifluoroborate,COC[N+]1(C)CCCC1.F[B-](F)(F)C(F)(F)F,COC[N+]1(C)CCCC1,F[B-](F)(F)C(F)(F)F,-2.05672784000084,2.747997120001273,4.804724960002114
N-methoxymethyl-N-methylpyrrolidinium tetrafluoroborate,COC[N+]1(C)CCCC1.F[B-](F)(F)F,COC[N+]1(C)CCCC1,F[B-](F)(F)F,-2.05672784000084,3.808310239999682,5.865038080000522
N-methoxymethyl-N-methylpyrrolidinium bis((trifluoromethyl)sulfonyl)imide,COC[N+]1(C)CCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,COC[N+]1(C)CCCC1,O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F,-2.05672784000084,2.363283040000678,4.420010880001518
1-methoxymethyl-3-methylimidazolium pentafluoroethyltrifluoroborate,COCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)C(F)(F)F,COCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)C(F)(F)F,-1.237287039999447,2.634105280000003,3.87139231999945
1-methoxymethyl-3-methylimidazolium trifluoromethyltrifluoroborate,COCn1cc[n+](C)c1.F[B-](F)(F)C(F)(F)F,COCn1cc[n+](C)c1,F[B-](F)(F)C(F)(F)F,-1.237287039999447,2.747997120001273,3.9852841600007203
1-(methoxymethyl)-3-methylimidazolium hexafluorophosphate,COCn1cc[n+](C)c1.F[P-](F)(F)(F)(F)F,COCn1cc[n+](C)c1,F[P-](F)(F)(F)(F)F,-1.237287039999447,4.568990879999146,5.8062779199985926
1-(methoxymethyl)-3-methylimidazolium chloride,COCn1cc[n+](C)c1.[Cl-],COCn1cc[n+](C)c1,[Cl-],-1.237287039999447,-0.7622934400004309,0.474993599999016
"1,3-dimethylimidazolium methylsulfate",COS(=O)(=O)[O-].Cn1cc[n+](C)c1,Cn1cc[n+](C)c1,COS(=O)(=O)[O-],-1.244059839999355,0.8402543999994663,2.0843142399988213
ethanolammonium methyl sulfate,COS(=O)(=O)[O-].[NH3+]CCO,[NH3+]CCO,COS(=O)(=O)[O-],-1.011246880000081,0.8402543999994663,1.8515012799995472
(R)-1-cyclohexylethan-1-aminium (S)-2-methoxy-2-phenylacetate,CO[C@H](C(=O)[O-])c1ccccc1.C[C@@H]([NH3+])C1CCCCC1,C[C@@H]([NH3+])C1CCCCC1,CO[C@H](C(=O)[O-])c1ccccc1,-1.079170719999129,-0.5173628799985095,0.5618078400006195
(S)-1-cyclohexylethan-1-aminium (S)-2-methoxy-2-phenylacetate,CO[C@H](C(=O)[O-])c1ccccc1.C[C@H]([NH3+])C1CCCCC1,C[C@H]([NH3+])C1CCCCC1,CO[C@H](C(=O)[O-])c1ccccc1,-1.383497919999209,-0.5173628799985095,0.8661350400006995
"2,3,5-trimethyl-1-(4-methoxyphenyl)-pyrazolium tetrafluoroborate",COc1ccc(-[n+]2c(C)cc(C)n2C)cc1.F[B-](F)(F)F,COc1ccc(-[n+]2c(C)cc(C)n2C)cc1,F[B-](F)(F)F,0.09536336000033696,3.808310239999682,3.712946879999345
"2,3,5-trimethyl-1-(4-methoxyphenyl)-pyrazolium hexafluorophosphate",COc1ccc(-[n+]2c(C)cc(C)n2C)cc1.F[P-](F)(F)(F)(F)F,COc1ccc(-[n+]2c(C)cc(C)n2C)cc1,F[P-](F)(F)(F)(F)F,0.09536336000033696,4.568990879999146,4.473627519998809
1-(4-methoxyphenyl)-3-methylimidazolium trifluoromethanesulfonate,COc1ccc(-n2cc[n+](C)c2)cc1.O=S(=O)([O-])C(F)(F)F,COc1ccc(-n2cc[n+](C)c2)cc1,O=S(=O)([O-])C(F)(F)F,-1.221891839999663,2.288967200001534,3.510859040001197
3-[2-(4-methyloxyphenyl)-2-oxoethyl]-1-methylimidazolium chloride,COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1.[Cl-],COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1,[Cl-],-1.203227199999165,-0.7622934400004309,0.4409337599987342
"3-[2-(3,4-dimethyloxyphenyl)-2-oxoethyl]-1-methylimidazolium chloride",COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1OC.[Cl-],COc1ccc(C(=O)C[n+]2ccn(C)c2)cc1OC,[Cl-],0.500025919999425,-0.7622934400004309,-1.262319359999856
3-[2-(3-methoxylphenyl)-2-oxoethyl]-3-isopropylimidazolium chloride,COc1cccc(C(=O)C[N+]2(C(C)C)C=CN=C2)c1.[Cl-],COc1cccc(C(=O)C[N+]2(C(C)C)C=CN=C2)c1,[Cl-],0.1194788799988231,-0.7622934400004309,-0.881772319999254
3-[2-(2-methyloxyphenyl)-2-oxoethyl]-1-methylimidazolium chloride,COc1ccccc1C(=O)C[n+]1ccn(C)c1.[Cl-],COc1ccccc1C(=O)C[n+]1ccn(C)c1,[Cl-],-1.152197279999055,-0.7622934400004309,0.3899038399986241
"(R)-N,N,N-trimethyl-1-phenylethan-1-aminium methanesulfonate",CS(=O)(=O)[O-].C[C@H](c1ccccc1)[N+](C)(C)C,C[C@H](c1ccccc1)[N+](C)(C)C,CS(=O)(=O)[O-],-1.836527519999564,0.3353761600004503,2.1719036800000144
"N,N-dimethylpyrrolidinium mesylate",CS(=O)(=O)[O-].C[N+]1(C)CCCC1,C[N+]1(C)CCCC1,CS(=O)(=O)[O-],-1.895312160000813,0.3353761600004503,2.230688320001263
"2,3,5-trimethyl-1-(4-nitrophenyl)-pyrazolium methanesulfonate",CS(=O)(=O)[O-].Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C,Cc1cc(C)[n+](-c2ccc([N+](=O)[O-])cc2)n1C,CS(=O)(=O)[O-],-0.2560497600005336,0.3353761600004503,0.5914259200009839
1-benzyl-3-methylbenzotriazolium mesylate,CS(=O)(=O)[O-].Cn1n[n+](Cc2ccccc2)c2ccccc21,Cn1n[n+](Cc2ccccc2)c2ccccc21,CS(=O)(=O)[O-],0.0688134400002669,0.3353761600004503,0.2665627200001834
Guanidinium mesylate,CS(=O)(=O)[O-].NC(N)=[NH2+],NC(N)=[NH2+],CS(=O)(=O)[O-],-4.44,0.3353761600004503,4.775376160000451
benzothiazolium methanesulfonate,CS(=O)(=O)[O-].c1ccc2sc[nH+]c2c1,c1ccc2sc[nH+]c2c1,CS(=O)(=O)[O-],0.4742593599992322,0.3353761600004503,-0.1388831999987819
1-methylimidazolium L-lactate,C[C@H](O)C(=O)[O-].Cn1cc[nH+]c1,Cn1cc[nH+]c1,C[C@H](O)C(=O)[O-],-1.068222720000486,-0.1697931200006142,0.8984295999998717
alaninium tetrafluoroborate,C[C@H]([NH3+])C(=O)O.F[B-](F)(F)F,C[C@H]([NH3+])C(=O)O,F[B-](F)(F)F,-0.6780550399997449,3.808310239999682,4.486365279999427
alaninium trifluoroacetate,C[C@H]([NH3+])C(=O)O.O=C([O-])C(F)(F)F,C[C@H]([NH3+])C(=O)O,O=C([O-])C(F)(F)F,-0.6780550399997449,0.8400558399996587,1.5181108799994036
alaninium nitrate,C[C@H]([NH3+])C(=O)O.O=[N+]([O-])[O-],C[C@H]([NH3+])C(=O)O,O=[N+]([O-])[O-],-0.6780550399997449,0.1507779199998911,0.828832959999636
"tetramethylammonium 4,5-dicyanoimidazolate",C[N+](C)(C)C.N#Cc1nc[n-]c1C#N,C[N+](C)(C)C,N#Cc1nc[n-]c1C#N,-1.758874239999878,0.2941273600010019,2.05300160000088
"tetramethylammonium 4-nitro-1,2,3-triazolate",C[N+](C)(C)C.O=C([O-])C1([N+](=O)[O-])C=NN=N1,C[N+](C)(C)C,O=C([O-])C1([N+](=O)[O-])C=NN=N1,-1.758874239999878,-0.4800199999990951,1.278854240000783
"tetramethylammonium 3,5-dinitro-1,2,4-triazolate",C[N+](C)(C)C.O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,C[N+](C)(C)C,O=C([O-])C1([N+](=O)[O-])N=NC([N+](=O)[O-])=N1,-1.758874239999878,1.943453759999064,3.702327999998942
tetramethylammonium 5-nitro-benzotriazolate,C[N+](C)(C)C.O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,C[N+](C)(C)C,O=C([O-])c1c([N+](=O)[O-])ccc2[nH]nnc12,-1.758874239999878,2.562841280000574,4.321715520000452
